Datetime,Open,High,Low,Close,Volume
2025-12-10 16:00:00,1469.67,1471.2,1469.28,1469.48,0
2025-12-10 17:00:00,1469.38,1470.46,1469.38,1470.3,0
2025-12-10 18:00:00,1470.35,1470.86,1469.64,1470.02,0
2025-12-10 19:00:00,1470.03,1470.53,1469.62,1470.06,0
2025-12-10 20:00:00,1470.06,1470.18,1468.58,1469.36,0
2025-12-10 21:00:00,1469.35,1469.99,1468.68,1469.72,0
2025-12-10 22:00:00,1469.72,1470.68,1468.68,1470.11,0
2025-12-10 23:00:00,1470.1,1470.96,1469.58,1470.1,0
2025-12-11 00:00:00,1469.94,1471.16,1469.68,1470.39,0
2025-12-11 01:00:00,1470.47,1470.92,1468.78,1470.19,0
2025-12-11 02:00:00,1470.16,1470.28,1469.21,1469.44,0
2025-12-11 03:00:00,1469.34,1470.23,1469.16,1470.08,0
2025-12-11 04:00:00,1470.05,1470.05,1466.07,1466.1,0
2025-12-11 05:00:00,1466.09,1469.17,1464.0,1468.74,0
2025-12-11 06:00:00,1468.73,1468.93,1464.23,1468.92,0
2025-12-11 07:00:00,1468.92,1469.99,1468.92,1469.95,0
2025-12-11 09:00:00,1469.95,1469.95,1463.48,1466.98,0
2025-12-11 10:00:00,1467.08,1468.92,1465.88,1467.78,0
2025-12-11 11:00:00,1467.78,1471.0,1467.38,1470.68,0
2025-12-11 12:00:00,1470.48,1472.81,1470.48,1472.0,0
2025-12-11 13:00:00,1472.48,1472.92,1471.21,1472.73,0
2025-12-11 14:00:00,1472.75,1473.5,1471.27,1472.66,0
2025-12-11 15:00:00,1472.54,1473.88,1471.34,1472.61,0
2025-12-11 16:00:00,1472.53,1473.41,1471.07,1473.03,0
2025-12-11 17:00:00,1473.1,1473.47,1470.8,1471.72,0
2025-12-11 18:00:00,1471.81,1473.46,1470.85,1471.29,0
2025-12-11 19:00:00,1471.47,1473.21,1470.82,1472.26,0
2025-12-11 20:00:00,1472.29,1472.59,1470.88,1471.91,0
2025-12-11 21:00:00,1471.55,1472.57,1470.48,1471.85,0
2025-12-11 22:00:00,1471.85,1471.85,1469.78,1470.18,0
2025-12-11 23:00:00,1470.18,1470.83,1468.34,1470.39,0
2025-12-12 00:00:00,1470.89,1471.2,1468.54,1468.55,0
2025-12-12 01:00:00,1468.56,1472.04,1468.39,1471.19,0
2025-12-12 02:00:00,1471.36,1472.28,1470.65,1472.28,0
2025-12-12 03:00:00,1472.46,1472.69,1470.93,1471.78,0
2025-12-12 04:00:00,1472.12,1472.49,1470.86,1471.6,0
2025-12-12 05:00:00,1472.03,1472.38,1470.9,1471.97,0
2025-12-12 06:00:00,1471.95,1473.01,1470.78,1471.14,0
2025-12-12 07:00:00,1471.15,1472.35,1469.29,1472.35,0
2025-12-12 09:00:00,1471.73,1472.98,1470.18,1472.58,0
2025-12-12 10:00:00,1472.48,1473.48,1470.85,1471.92,0
2025-12-12 11:00:00,1471.78,1473.63,1470.98,1473.53,0
2025-12-12 12:00:00,1473.55,1473.94,1471.92,1473.31,0
2025-12-12 13:00:00,1472.18,1473.6,1471.92,1472.98,0
2025-12-12 14:00:00,1472.98,1473.6,1471.78,1473.18,0
2025-12-12 15:00:00,1473.18,1475.28,1471.95,1475.08,0
2025-12-12 16:00:00,1475.38,1476.76,1473.0,1476.37,0
2025-12-12 17:00:00,1476.37,1476.84,1473.0,1476.4,0
2025-12-12 18:00:00,1476.39,1478.5,1473.0,1477.51,0
2025-12-12 19:00:00,1477.51,1478.76,1473.8,1476.85,0
2025-12-12 20:00:00,1476.85,1477.3,1473.67,1475.55,0
2025-12-12 21:00:00,1476.64,1477.36,1473.94,1474.23,0
2025-12-12 22:00:00,1474.23,1477.45,1473.75,1476.69,0
2025-12-12 23:00:00,1474.51,1477.61,1473.98,1476.34,0
2025-12-13 00:00:00,1475.43,1479.57,1474.16,1478.41,0
2025-12-13 01:00:00,1478.44,1479.35,1475.06,1477.65,0
2025-12-13 02:00:00,1477.7,1477.96,1474.96,1475.14,0
2025-12-13 03:00:00,1475.14,1477.59,1474.69,1474.95,0
2025-12-13 04:00:00,1475.97,1477.15,1474.78,1475.64,0
2025-12-13 05:00:00,1476.02,1476.74,1474.71,1476.51,0
2025-12-13 06:00:00,1476.57,1476.65,1474.2,1474.6,0
2025-12-13 07:00:00,1474.6,1474.6,1474.6,1474.6,0
2025-12-15 09:00:00,1474.52,1477.51,1474.01,1477.05,0
2025-12-15 10:00:00,1476.99,1477.68,1476.08,1476.93,0
2025-12-15 11:00:00,1476.45,1476.99,1475.22,1476.38,0
2025-12-15 12:00:00,1476.48,1477.61,1474.15,1474.68,0
2025-12-15 13:00:00,1474.78,1475.82,1471.58,1472.36,0
2025-12-15 14:00:00,1472.38,1472.42,1469.78,1470.88,0
2025-12-15 15:00:00,1470.98,1472.03,1469.68,1471.84,0
2025-12-15 16:00:00,1471.89,1473.77,1471.08,1473.52,0
2025-12-15 17:00:00,1473.52,1473.65,1472.03,1472.11,0
2025-12-15 18:00:00,1472.17,1472.7,1462.59,1463.89,0
2025-12-15 19:00:00,1463.88,1465.61,1463.81,1464.82,0
2025-12-15 20:00:00,1464.84,1465.4,1463.97,1464.07,0
2025-12-15 21:00:00,1464.05,1465.14,1463.38,1464.5,0
2025-12-15 22:00:00,1464.45,1469.2,1464.34,1467.84,0
2025-12-15 23:00:00,1466.88,1469.43,1465.52,1467.11,0
2025-12-16 00:00:00,1467.02,1469.96,1466.91,1467.93,0
2025-12-16 01:00:00,1467.49,1469.87,1466.65,1468.76,0
2025-12-16 02:00:00,1467.48,1469.76,1467.48,1469.18,0
2025-12-16 03:00:00,1469.18,1469.79,1468.97,1469.15,0
2025-12-16 04:00:00,1469.19,1469.8,1467.37,1468.57,0
2025-12-16 05:00:00,1468.53,1469.69,1467.91,1469.17,0
2025-12-16 06:00:00,1468.96,1469.72,1468.02,1468.52,0
2025-12-16 07:00:00,1468.81,1469.94,1467.82,1467.82,0
2025-12-16 09:00:00,1468.38,1470.55,1467.68,1469.78,0
2025-12-16 10:00:00,1469.58,1471.98,1468.28,1470.18,0
2025-12-16 11:00:00,1470.28,1471.89,1470.08,1471.28,0
2025-12-16 12:00:00,1471.28,1474.37,1470.58,1474.08,0
2025-12-16 13:00:00,1474.28,1475.14,1472.8,1474.88,0
2025-12-16 14:00:00,1474.88,1475.97,1472.85,1475.64,0
2025-12-16 15:00:00,1475.38,1477.18,1474.08,1474.62,0
2025-12-16 16:00:00,1474.48,1475.98,1474.18,1475.88,0
2025-12-16 17:00:00,1475.32,1476.28,1473.22,1474.55,0
2025-12-16 18:00:00,1474.55,1476.17,1471.9,1474.0,0
2025-12-16 19:00:00,1474.62,1475.98,1471.52,1472.02,0
2025-12-16 20:00:00,1473.09,1475.41,1471.65,1474.02,0
2025-12-16 21:00:00,1473.8,1474.55,1471.39,1473.27,0
2025-12-16 22:00:00,1473.28,1475.2,1471.03,1473.48,0
2025-12-16 23:00:00,1473.45,1473.67,1470.78,1470.92,0
2025-12-17 00:00:00,1470.83,1474.01,1470.53,1472.81,0
2025-12-17 01:00:00,1472.82,1473.53,1471.81,1472.29,0
2025-12-17 02:00:00,1472.46,1473.14,1471.62,1473.14,0
2025-12-17 03:00:00,1473.14,1474.4,1472.01,1473.22,0
2025-12-17 04:00:00,1473.61,1475.0,1472.04,1473.45,0
2025-12-17 05:00:00,1473.57,1474.54,1472.06,1473.79,0
2025-12-17 06:00:00,1473.87,1475.89,1472.24,1472.92,0
2025-12-17 07:00:00,1472.92,1476.06,1472.31,1472.59,0
2025-12-17 08:00:00,1472.59,1472.59,1472.59,1472.59,0
2025-12-17 09:00:00,1473.59,1476.48,1472.58,1476.26,0
2025-12-17 10:00:00,1476.08,1477.08,1475.18,1476.48,0
2025-12-17 11:00:00,1476.59,1482.18,1476.38,1480.58,0
2025-12-17 12:00:00,1480.28,1480.76,1474.6,1480.4,0
2025-12-17 13:00:00,1480.42,1481.71,1479.38,1479.98,0
2025-12-17 14:00:00,1479.88,1480.42,1478.18,1479.48,0
2025-12-17 15:00:00,1479.72,1479.98,1478.48,1479.45,0
2025-12-17 16:00:00,1479.33,1480.33,1478.48,1479.23,0
2025-12-17 17:00:00,1479.23,1479.56,1475.8,1478.85,0
2025-12-17 18:00:00,1478.89,1479.45,1475.79,1477.88,0
2025-12-17 19:00:00,1478.57,1479.43,1476.23,1477.8,0
2025-12-17 20:00:00,1478.72,1479.93,1476.25,1479.49,0
2025-12-17 21:00:00,1479.49,1479.68,1476.24,1479.18,0
2025-12-17 22:00:00,1479.16,1479.52,1471.83,1473.46,0
2025-12-17 23:00:00,1473.38,1474.59,1472.5,1473.23,0
2025-12-18 00:00:00,1473.47,1475.15,1471.48,1474.85,0
2025-12-18 01:00:00,1474.84,1477.23,1473.78,1473.78,0
2025-12-18 02:00:00,1473.77,1476.13,1473.77,1475.57,0
2025-12-18 03:00:00,1475.75,1477.12,1474.65,1476.98,0
2025-12-18 04:00:00,1476.98,1477.41,1475.01,1476.9,0
2025-12-18 05:00:00,1476.9,1477.54,1475.2,1477.28,0
2025-12-18 06:00:00,1477.25,1477.59,1474.85,1475.13,0
2025-12-18 07:00:00,1475.26,1475.31,1474.87,1474.91,0
2025-12-18 08:00:00,1474.91,1474.91,1474.91,1474.91,0
2025-12-18 09:00:00,1474.91,1478.38,1474.91,1478.22,0
2025-12-18 10:00:00,1478.21,1479.38,1472.28,1474.86,0
2025-12-18 11:00:00,1474.68,1477.87,1473.68,1477.81,0
2025-12-18 12:00:00,1477.78,1478.65,1476.11,1477.78,0
2025-12-18 13:00:00,1477.88,1478.35,1475.93,1477.77,0
2025-12-18 14:00:00,1477.61,1478.14,1475.99,1477.72,0
2025-12-18 15:00:00,1477.73,1478.6,1476.16,1478.14,0
2025-12-18 16:00:00,1478.18,1479.6,1476.82,1479.53,0
2025-12-18 17:00:00,1479.52,1479.62,1475.29,1475.97,0
2025-12-18 18:00:00,1476.1,1477.08,1475.1,1476.38,0
2025-12-18 19:00:00,1475.42,1477.34,1475.33,1475.93,0
2025-12-18 20:00:00,1476.11,1477.09,1475.18,1475.98,0
2025-12-18 21:00:00,1476.01,1477.29,1475.33,1477.03,0
2025-12-18 22:00:00,1477.03,1477.85,1471.83,1473.2,0
2025-12-18 23:00:00,1473.2,1474.07,1472.29,1473.45,0
2025-12-19 00:00:00,1473.46,1475.18,1473.26,1474.35,0
2025-12-19 01:00:00,1475.29,1475.66,1472.62,1472.65,0
2025-12-19 02:00:00,1472.64,1476.29,1472.62,1476.09,0
2025-12-19 03:00:00,1476.1,1476.21,1474.98,1475.61,0
2025-12-19 04:00:00,1475.62,1475.82,1475.2,1475.45,0
2025-12-19 05:00:00,1475.43,1475.88,1475.1,1475.77,0
2025-12-19 06:00:00,1475.75,1476.29,1473.59,1475.49,0
2025-12-19 07:00:00,1475.48,1475.54,1473.84,1475.21,0
2025-12-19 08:00:00,1475.21,1475.21,1475.21,1475.21,0
2025-12-19 09:00:00,1475.28,1477.29,1473.48,1473.68,0
2025-12-19 10:00:00,1473.68,1478.3,1473.38,1477.98,0
2025-12-19 11:00:00,1477.98,1478.64,1477.28,1478.48,0
2025-12-19 12:00:00,1478.5,1478.99,1477.78,1478.58,0
2025-12-19 13:00:00,1478.52,1479.1,1477.38,1478.25,0
2025-12-19 14:00:00,1478.29,1478.72,1477.78,1478.52,0
2025-12-19 15:00:00,1478.52,1479.14,1475.78,1478.38,0
2025-12-19 16:00:00,1478.62,1479.24,1476.93,1478.17,0
2025-12-19 17:00:00,1478.18,1478.97,1476.95,1477.83,0
2025-12-19 18:00:00,1477.44,1478.71,1475.78,1478.19,0
2025-12-19 19:00:00,1478.12,1478.38,1477.7,1478.27,0
2025-12-19 20:00:00,1478.07,1478.45,1476.18,1478.3,0
2025-12-19 21:00:00,1478.31,1478.59,1478.15,1478.31,0
2025-12-19 22:00:00,1478.31,1478.78,1476.28,1476.47,0
2025-12-19 23:00:00,1476.32,1478.32,1475.43,1476.28,0
2025-12-20 00:00:00,1476.79,1478.47,1475.66,1478.02,0
2025-12-20 01:00:00,1478.1,1478.48,1475.89,1477.04,0
2025-12-20 02:00:00,1477.16,1477.34,1476.05,1476.05,0
2025-12-20 03:00:00,1476.44,1476.83,1474.98,1476.03,0
2025-12-20 04:00:00,1476.05,1476.23,1475.61,1475.86,0
2025-12-20 05:00:00,1475.88,1476.02,1475.67,1475.78,0
2025-12-20 06:00:00,1475.74,1475.77,1475.32,1475.46,0
2025-12-20 07:00:00,1475.46,1475.46,1475.46,1475.46,0
2025-12-22 09:00:00,1477.54,1477.68,1475.43,1476.62,0
2025-12-22 10:00:00,1476.48,1477.7,1475.66,1477.36,0
2025-12-22 11:00:00,1477.2,1479.7,1475.93,1479.28,0
2025-12-22 12:00:00,1479.08,1481.22,1479.08,1480.58,0
2025-12-22 13:00:00,1480.74,1481.62,1479.98,1480.76,0
2025-12-22 14:00:00,1480.77,1481.07,1479.48,1479.98,0
2025-12-22 15:00:00,1479.79,1480.59,1478.58,1479.97,0
2025-12-22 16:00:00,1479.97,1479.97,1479.19,1479.75,0
2025-12-22 17:00:00,1479.72,1480.86,1477.28,1479.7,0
2025-12-22 18:00:00,1479.7,1480.76,1477.62,1480.21,0
2025-12-22 19:00:00,1480.21,1480.83,1477.71,1479.14,0
2025-12-22 20:00:00,1480.51,1480.71,1477.73,1479.09,0
2025-12-22 21:00:00,1479.09,1481.3,1477.71,1480.41,0
2025-12-22 22:00:00,1478.28,1481.35,1477.83,1480.1,0
2025-12-22 23:00:00,1480.23,1481.06,1477.99,1478.04,0
2025-12-23 00:00:00,1478.04,1481.78,1477.83,1480.37,0
2025-12-23 01:00:00,1480.32,1481.04,1478.17,1480.1,0
2025-12-23 02:00:00,1480.11,1480.11,1478.11,1479.9,0
2025-12-23 03:00:00,1479.89,1480.68,1478.15,1479.3,0
2025-12-23 04:00:00,1480.02,1480.23,1478.16,1479.59,0
2025-12-23 05:00:00,1479.14,1480.09,1478.11,1479.88,0
2025-12-23 06:00:00,1479.92,1481.28,1478.16,1479.62,0
2025-12-23 07:00:00,1479.42,1479.99,1477.75,1477.81,0
2025-12-23 08:00:00,1477.81,1477.81,1477.81,1477.81,0
2025-12-23 09:00:00,1477.82,1483.98,1477.82,1483.68,0
2025-12-23 10:00:00,1483.58,1484.03,1482.88,1483.7,0
2025-12-23 11:00:00,1483.38,1484.18,1482.16,1483.86,0
2025-12-23 12:00:00,1483.86,1484.31,1482.2,1483.93,0
2025-12-23 13:00:00,1483.74,1484.12,1482.23,1483.96,0
2025-12-23 14:00:00,1483.96,1484.04,1482.2,1483.78,0
2025-12-23 15:00:00,1483.88,1484.5,1482.22,1484.26,0
2025-12-23 16:00:00,1484.27,1484.48,1481.4,1482.43,0
2025-12-23 17:00:00,1482.59,1482.88,1479.21,1481.28,0
2025-12-23 18:00:00,1481.81,1481.81,1479.05,1481.29,0
2025-12-23 19:00:00,1479.36,1481.38,1478.9,1481.18,0
2025-12-23 20:00:00,1481.18,1481.62,1479.2,1481.45,0
2025-12-23 21:00:00,1479.56,1481.69,1479.32,1481.41,0
2025-12-23 22:00:00,1479.74,1483.21,1479.47,1483.01,0
2025-12-23 23:00:00,1483.22,1484.08,1480.38,1483.2,0
2025-12-24 00:00:00,1483.38,1483.46,1479.82,1480.38,0
2025-12-24 01:00:00,1482.79,1483.03,1479.62,1480.51,0
2025-12-24 02:00:00,1480.52,1482.25,1479.6,1480.94,0
2025-12-24 03:00:00,1481.45,1482.23,1479.75,1481.84,0
2025-12-24 04:00:00,1481.85,1482.02,1479.52,1480.93,0
2025-12-24 05:00:00,1481.13,1481.59,1479.57,1480.75,0
2025-12-24 06:00:00,1480.95,1481.07,1479.5,1479.84,0
2025-12-24 07:00:00,1480.01,1482.72,1479.49,1479.7,0
2025-12-24 09:00:00,1479.7,1479.7,1459.68,1460.57,0
2025-12-24 10:00:00,1460.46,1464.39,1458.88,1463.58,0
2025-12-24 11:00:00,1463.67,1464.63,1461.88,1463.38,0
2025-12-24 12:00:00,1463.38,1464.77,1462.68,1463.59,0
2025-12-24 13:00:00,1463.59,1463.59,1454.78,1456.6,0
2025-12-24 14:00:00,1456.25,1456.88,1449.98,1452.68,0
2025-12-24 15:00:00,1452.68,1454.48,1448.38,1454.37,0
2025-12-24 16:00:00,1454.37,1458.4,1453.81,1456.99,0
2025-12-24 17:00:00,1457.91,1458.11,1453.07,1453.72,0
2025-12-24 18:00:00,1453.74,1456.65,1445.01,1447.52,0
2025-12-24 19:00:00,1446.99,1450.34,1446.9,1450.1,0
2025-12-24 20:00:00,1449.42,1451.31,1448.49,1448.92,0
2025-12-24 21:00:00,1448.81,1450.36,1447.65,1448.06,0
2025-12-24 22:00:00,1449.99,1451.28,1447.15,1447.48,0
2025-12-24 23:00:00,1449.37,1450.77,1446.78,1448.81,0
2025-12-25 00:00:00,1448.81,1449.68,1445.91,1446.87,0
2025-12-25 01:00:00,1446.88,1449.2,1443.37,1445.75,0
2025-12-25 02:00:00,1443.55,1445.86,1443.32,1443.4,0
2025-12-25 03:00:00,1443.37,1446.06,1443.37,1444.87,0
2025-12-25 04:00:00,1444.87,1446.03,1443.9,1445.88,0
2025-12-25 05:00:00,1445.88,1446.08,1444.2,1446.02,0
2025-12-25 06:00:00,1446.02,1446.02,1444.07,1445.94,0
2025-12-25 07:00:00,1446.02,1446.94,1445.31,1446.94,0
2025-12-25 09:00:00,1446.94,1448.22,1446.06,1448.21,0
2025-12-25 10:00:00,1448.21,1448.21,1445.58,1448.07,0
2025-12-25 11:00:00,1448.07,1448.07,1443.98,1444.02,0
2025-12-25 12:00:00,1443.98,1446.5,1443.92,1444.37,0
2025-12-25 13:00:00,1444.36,1446.2,1443.97,1445.57,0
2025-12-25 14:00:00,1445.57,1446.52,1444.46,1445.17,0
2025-12-25 15:00:00,1444.72,1446.5,1444.22,1445.37,0
2025-12-25 16:00:00,1445.36,1446.35,1444.76,1446.35,0
2025-12-25 17:00:00,1446.32,1446.32,1446.32,1446.32,0
2025-12-25 18:00:00,1447.7,1447.7,1447.7,1447.7,0
2025-12-25 19:00:00,1446.3,1446.3,1443.99,1444.01,0
2025-12-25 20:00:00,1444.0,1447.07,1443.98,1444.01,0
2025-12-25 21:00:00,1444.0,1447.54,1443.97,1445.64,0
2025-12-25 22:00:00,1446.03,1447.34,1445.01,1445.63,0
2025-12-26 00:00:00,1446.03,1446.59,1446.03,1446.59,0
2025-12-26 01:00:00,1446.6,1446.6,1446.6,1446.6,0
2025-12-26 05:00:00,1446.34,1446.34,1446.08,1446.08,0
2025-12-26 06:00:00,1446.32,1447.49,1445.1,1445.92,0
2025-12-26 07:00:00,1445.93,1447.55,1445.93,1447.32,0
2025-12-26 09:00:00,1447.34,1454.08,1447.34,1451.27,0
2025-12-26 10:00:00,1450.38,1451.21,1441.08,1441.08,0
2025-12-26 11:00:00,1441.08,1441.88,1428.78,1432.78,0
2025-12-26 12:00:00,1433.08,1435.58,1431.68,1432.38,0
2025-12-26 13:00:00,1432.28,1438.73,1432.08,1436.75,0
2025-12-26 14:00:00,1436.58,1442.52,1436.48,1441.68,0
2025-12-26 15:00:00,1441.78,1446.79,1439.98,1444.19,0
2025-12-26 16:00:00,1444.23,1447.08,1443.88,1444.5,0
2025-12-26 17:00:00,1444.48,1445.53,1443.16,1445.12,0
2025-12-26 18:00:00,1444.45,1446.67,1442.92,1444.82,0
2025-12-26 19:00:00,1444.82,1446.78,1444.03,1444.47,0
2025-12-26 20:00:00,1444.48,1445.67,1443.98,1444.92,0
2025-12-26 21:00:00,1444.92,1447.11,1444.02,1445.12,0
2025-12-26 22:00:00,1445.07,1446.14,1443.44,1443.83,0
2025-12-26 23:00:00,1443.65,1444.69,1441.7,1442.18,0
2025-12-27 00:00:00,1442.06,1444.0,1441.12,1442.26,0
2025-12-27 01:00:00,1440.95,1443.45,1438.36,1442.72,0
2025-12-27 02:00:00,1441.0,1444.39,1440.88,1443.52,0
2025-12-27 03:00:00,1443.08,1443.49,1440.67,1443.04,0
2025-12-27 04:00:00,1440.93,1443.07,1438.16,1441.9,0
2025-12-27 05:00:00,1441.95,1442.49,1437.52,1441.04,0
2025-12-27 06:00:00,1440.47,1443.17,1439.23,1441.96,0
2025-12-29 09:00:00,1441.88,1442.83,1434.08,1435.13,0
2025-12-29 10:00:00,1435.15,1435.38,1432.38,1432.98,0
2025-12-29 11:00:00,1432.98,1434.12,1432.58,1433.28,0
2025-12-29 12:00:00,1433.28,1434.66,1432.88,1433.89,0
2025-12-29 13:00:00,1433.58,1433.93,1432.18,1433.13,0
2025-12-29 14:00:00,1432.93,1435.74,1432.83,1434.48,0
2025-12-29 15:00:00,1434.38,1434.67,1428.68,1431.98,0
2025-12-29 16:00:00,1432.07,1433.28,1429.38,1432.37,0
2025-12-29 17:00:00,1432.37,1436.39,1432.0,1433.45,0
2025-12-29 18:00:00,1433.32,1437.49,1432.25,1437.32,0
2025-12-29 19:00:00,1436.47,1437.62,1433.22,1437.37,0
2025-12-29 20:00:00,1436.18,1437.81,1433.78,1436.75,0
2025-12-29 21:00:00,1436.24,1438.34,1435.49,1437.38,0
2025-12-29 22:00:00,1436.95,1438.39,1435.78,1437.3,0
2025-12-29 23:00:00,1437.08,1437.8,1433.86,1435.25,0
2025-12-30 00:00:00,1434.65,1436.79,1433.92,1434.57,0
2025-12-30 01:00:00,1434.57,1436.19,1433.12,1433.51,0
2025-12-30 02:00:00,1433.53,1435.98,1433.53,1434.98,0
2025-12-30 03:00:00,1434.9,1435.98,1433.81,1434.46,0
2025-12-30 04:00:00,1434.27,1435.66,1433.32,1433.32,0
2025-12-30 05:00:00,1433.39,1435.5,1432.98,1434.16,0
2025-12-30 06:00:00,1433.62,1435.64,1433.21,1435.54,0
2025-12-30 07:00:00,1435.67,1435.69,1435.58,1435.68,0
2025-12-30 08:00:00,1435.68,1435.68,1435.68,1435.68,0
2025-12-30 09:00:00,1435.68,1435.68,1429.78,1432.69,0
2025-12-30 10:00:00,1432.58,1434.15,1432.08,1433.41,0
2025-12-30 11:00:00,1432.88,1436.67,1432.88,1436.15,0
2025-12-30 12:00:00,1435.88,1437.31,1434.78,1436.98,0
2025-12-30 13:00:00,1436.98,1437.12,1434.88,1435.98,0
2025-12-30 14:00:00,1435.58,1436.36,1434.48,1435.58,0
2025-12-30 15:00:00,1435.79,1444.45,1434.78,1444.19,0
2025-12-30 16:00:00,1444.44,1447.39,1444.04,1446.07,0
2025-12-30 17:00:00,1445.9,1447.18,1440.71,1446.49,0
2025-12-30 18:00:00,1446.5,1450.1,1444.33,1446.9,0
2025-12-30 19:00:00,1446.9,1447.59,1441.38,1443.81,0
2025-12-30 20:00:00,1443.81,1444.46,1439.81,1443.29,0
2025-12-30 21:00:00,1443.31,1444.71,1440.7,1443.49,0
2025-12-30 22:00:00,1443.52,1445.1,1440.55,1443.75,0
2025-12-30 23:00:00,1443.72,1444.33,1439.49,1442.03,0
2025-12-31 00:00:00,1442.05,1444.16,1438.92,1440.65,0
2025-12-31 01:00:00,1440.7,1441.97,1438.78,1439.39,0
2025-12-31 02:00:00,1439.4,1440.81,1438.79,1440.02,0
2025-12-31 03:00:00,1440.67,1441.47,1439.11,1439.2,0
2025-12-31 04:00:00,1440.11,1441.7,1439.0,1440.91,0
2025-12-31 05:00:00,1440.62,1440.72,1438.61,1439.32,0
2025-12-31 06:00:00,1439.36,1439.99,1437.62,1438.31,0
2025-12-31 07:00:00,1438.27,1441.11,1438.27,1438.88,0
2025-12-31 09:00:00,1438.88,1440.52,1438.64,1439.43,0
2025-12-31 10:00:00,1439.58,1440.65,1439.21,1440.11,0
2025-12-31 11:00:00,1440.16,1441.35,1440.09,1440.74,0
2025-12-31 12:00:00,1440.74,1441.61,1439.5,1441.41,0
2025-12-31 13:00:00,1441.35,1441.53,1439.5,1441.3,0
2025-12-31 14:00:00,1441.3,1442.18,1441.29,1441.91,0
2025-12-31 15:00:00,1441.7,1442.22,1441.28,1441.88,0
2025-12-31 16:00:00,1441.88,1442.48,1441.88,1442.45,0
2025-12-31 17:00:00,1442.44,1443.39,1441.88,1442.73,0
2025-12-31 18:00:00,1442.24,1447.3,1439.5,1442.78,0
2025-12-31 19:00:00,1442.66,1447.79,1439.5,1446.17,0
2025-12-31 20:00:00,1446.38,1446.99,1441.5,1441.68,0
2025-12-31 21:00:00,1442.99,1445.31,1441.15,1444.19,0
2025-12-31 22:00:00,1444.4,1444.92,1440.84,1441.6,0
2025-12-31 23:00:00,1441.98,1443.85,1440.69,1442.34,0
2026-01-01 00:00:00,1442.34,1444.22,1440.79,1442.93,0
2026-01-01 01:00:00,1442.93,1444.58,1441.04,1444.51,0
2026-01-01 02:00:00,1444.49,1444.7,1441.41,1444.02,0
2026-01-01 03:00:00,1444.02,1444.57,1441.23,1444.25,0
2026-01-01 04:00:00,1444.38,1444.46,1441.26,1444.43,0
2026-01-01 05:00:00,1444.43,1444.43,1441.09,1442.8,0
2026-01-01 06:00:00,1442.81,1443.49,1439.94,1440.49,0
2026-01-01 07:00:00,1440.49,1442.32,1440.19,1440.94,0
2026-01-01 12:00:00,1439.5,1439.5,1439.5,1439.5,0
2026-01-01 13:00:00,1439.5,1439.5,1439.5,1439.5,0
2026-01-01 14:00:00,1439.5,1439.5,1439.5,1439.5,0
2026-01-01 15:00:00,1439.5,1439.5,1439.5,1439.5,0
2026-01-01 17:00:00,1439.5,1439.5,1439.5,1439.5,0
2026-01-01 18:00:00,1439.5,1439.5,1439.5,1439.5,0
2026-01-01 19:00:00,1439.5,1439.5,1439.5,1439.5,0
2026-01-02 01:00:00,1440.94,1440.94,1440.94,1440.94,0
2026-01-02 02:00:00,1440.94,1440.94,1440.94,1440.94,0
2026-01-02 06:00:00,1440.94,1442.63,1440.94,1442.63,0
2026-01-02 09:00:00,1442.63,1442.63,1440.11,1440.4,0
2026-01-02 10:00:00,1440.4,1442.48,1438.68,1442.08,0
2026-01-02 11:00:00,1442.08,1443.39,1440.76,1442.03,0
2026-01-02 12:00:00,1442.08,1443.25,1440.76,1442.49,0
2026-01-02 13:00:00,1442.62,1444.03,1442.38,1442.98,0
2026-01-02 14:00:00,1442.88,1443.96,1441.07,1443.8,0
2026-01-02 15:00:00,1443.58,1445.08,1440.58,1445.08,0
2026-01-02 16:00:00,1445.08,1445.7,1443.08,1445.02,0
2026-01-02 17:00:00,1445.03,1446.12,1442.91,1444.57,0
2026-01-02 18:00:00,1445.15,1447.33,1443.29,1445.23,0
2026-01-02 19:00:00,1445.23,1447.53,1443.62,1443.85,0
2026-01-02 20:00:00,1444.58,1447.02,1443.5,1444.82,0
2026-01-02 21:00:00,1444.82,1446.32,1443.23,1444.48,0
2026-01-02 22:00:00,1444.48,1446.46,1443.44,1443.78,0
2026-01-02 23:00:00,1444.99,1446.63,1443.52,1446.11,0
2026-01-03 00:00:00,1445.17,1445.83,1442.81,1444.31,0
2026-01-03 01:00:00,1444.31,1445.44,1443.12,1444.45,0
2026-01-03 02:00:00,1444.54,1444.87,1443.2,1443.46,0
2026-01-03 03:00:00,1444.17,1445.87,1443.32,1443.67,0
2026-01-03 04:00:00,1444.73,1445.88,1443.35,1443.96,0
2026-01-03 05:00:00,1443.96,1445.05,1442.53,1442.93,0
2026-01-03 06:00:00,1442.9,1443.92,1442.03,1442.19,0
2026-01-03 07:00:00,1442.19,1442.19,1442.19,1442.19,0
2026-01-05 09:00:00,1442.37,1447.69,1442.37,1446.47,0
2026-01-05 10:00:00,1446.47,1448.08,1445.98,1447.34,0
2026-01-05 11:00:00,1447.36,1449.59,1446.58,1448.88,0
2026-01-05 12:00:00,1448.99,1449.56,1447.08,1447.68,0
2026-01-05 13:00:00,1447.74,1447.85,1446.58,1446.94,0
